127.0.0.1 - - [19/Nov/2021:21:59:56 -0300] "POST /wp-cron.php?doing_wp_cron=1637369996.8064920902252197265625 HTTP/1.0" 200 -
127.0.0.1 - - [19/Nov/2021:22:00:35 -0300] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.8.2 HTTP/1.0" 200 102612
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/site-health.min.js?ver=5.8.2 HTTP/1.0" 200 6142
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/dist/url.min.js?ver=d4bdf85a96aa587b52f4b8d58b4457c1 HTTP/1.0" 200 5002
127.0.0.1 - - [19/Nov/2021:22:00:35 -0300] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/1.0" 200 73015
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/wp-ajax-response.min.js?ver=5.8.2 HTTP/1.0" 200 2082
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.1.2 HTTP/1.0" 200 9315
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/wp-lists.min.js?ver=5.8.2 HTTP/1.0" 200 7442
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/quicktags.min.js?ver=5.8.2 HTTP/1.0" 200 11133
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/edit-comments.min.js?ver=5.8.2 HTTP/1.0" 200 15268
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.1.7 HTTP/1.0" 200 3785
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.12.1 HTTP/1.0" 200 20787
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.12.1 HTTP/1.0" 200 3380
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.12.1 HTTP/1.0" 200 24782
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/postbox.min.js?ver=5.8.2 HTTP/1.0" 200 6713
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/dashboard.min.js?ver=5.8.2 HTTP/1.0" 200 8797
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.0" 200 13194
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/plugin-install.min.js?ver=5.8.2 HTTP/1.0" 200 2403
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.1 HTTP/1.0" 200 58325
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/dist/date.min.js?ver=061439ac4325ef057b8f9c142c82a823 HTTP/1.0" 200 203411
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/updates.min.js?ver=5.8.2 HTTP/1.0" 200 41065
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/wp-sanitize.min.js?ver=5.8.2 HTTP/1.0" 200 458
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/shortcode.min.js?ver=5.8.2 HTTP/1.0" 200 2650
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/media-upload.min.js?ver=5.8.2 HTTP/1.0" 200 1152
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/js/svg-painter.js?ver=5.8.2 HTTP/1.0" 200 5522
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/wp-auth-check.min.js?ver=5.8.2 HTTP/1.0" 200 1658
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/wplink.min.js?ver=5.8.2 HTTP/1.0" 200 11270
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/heartbeat.min.js?ver=5.8.2 HTTP/1.0" 200 5877
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.12.1 HTTP/1.0" 200 9531
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.12.1 HTTP/1.0" 200 8539
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15238
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=b2e8f090c2&1637370036616 HTTP/1.0" 200 1114
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 476
127.0.0.1 - - [19/Nov/2021:22:00:39 -0300] "GET /wp-admin/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [19/Nov/2021:22:00:36 -0300] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1290
127.0.0.1 - - [19/Nov/2021:22:00:37 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:00:37 -0300] "POST /wp-cron.php?doing_wp_cron=1637370037.2413120269775390625000 HTTP/1.0" 200 -
127.0.0.1 - - [19/Nov/2021:22:00:38 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=b2e8f090c2&1637370038377 HTTP/1.0" 200 572
127.0.0.1 - - [19/Nov/2021:22:00:41 -0300] "GET /wp-admin/edit.php HTTP/1.0" 200 51183
127.0.0.1 - - [19/Nov/2021:22:00:47 -0300] "GET /wp-admin/js/tags-suggest.min.js?ver=5.8.2 HTTP/1.0" 200 2250
127.0.0.1 - - [19/Nov/2021:22:00:47 -0300] "GET /wp-admin/js/inline-edit-post.min.js?ver=5.8.2 HTTP/1.0" 200 7411
127.0.0.1 - - [19/Nov/2021:22:00:47 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=b2e8f090c2&1637370047193 HTTP/1.0" 200 1
127.0.0.1 - - [19/Nov/2021:22:00:47 -0300] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.8.2 HTTP/1.0" 200 381608
127.0.0.1 - - [19/Nov/2021:22:00:48 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=b2e8f090c2&1637370048622 HTTP/1.0" 200 1114
127.0.0.1 - - [19/Nov/2021:22:00:48 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:00:48 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:00:49 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=b2e8f090c2&1637370049178 HTTP/1.0" 200 572
127.0.0.1 - - [19/Nov/2021:22:00:50 -0300] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=b2e8f090c2&1637370050581 HTTP/1.0" 200 1
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-admin/upload.php HTTP/1.0" 200 95412
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.8.2 HTTP/1.0" 200 4186
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16 HTTP/1.0" 200 11256
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.0" 200 790
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5Bchunk_1%5D=s,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=5.8.2 HTTP/1.0" 200 428673
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/backbone.min.js?ver=1.4.0 HTTP/1.0" 200 23818
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.8.2 HTTP/1.0" 200 205880
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/media-models.min.js?ver=5.8.2 HTTP/1.0" 200 14293
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/plupload/wp-plupload.min.js?ver=5.8.2 HTTP/1.0" 200 5979
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/wp-backbone.min.js?ver=5.8.2 HTTP/1.0" 200 3037
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.16 HTTP/1.0" 200 157610
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.8.2 HTTP/1.0" 200 1193
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent,regenerator-runtime,wp-polyfill,wp-hooks&ver=5.8.2 HTTP/1.0" 200 29800
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.8.2 HTTP/1.0" 200 906
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/media-views.min.js?ver=5.8.2 HTTP/1.0" 200 111267
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/media-audiovideo.min.js?ver=5.8.2 HTTP/1.0" 200 12964
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=5.8.2 HTTP/1.0" 200 9723
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/media-editor.min.js?ver=5.8.2 HTTP/1.0" 200 10909
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/mce-view.min.js?ver=5.8.2 HTTP/1.0" 200 9883
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-admin/js/image-edit.min.js?ver=5.8.2 HTTP/1.0" 200 11263
127.0.0.1 - - [19/Nov/2021:22:00:52 -0300] "GET /wp-admin/js/media.min.js?ver=5.8.2 HTTP/1.0" 200 2049
127.0.0.1 - - [19/Nov/2021:22:00:51 -0300] "GET /wp-includes/js/media-grid.min.js?ver=5.8.2 HTTP/1.0" 200 14247
127.0.0.1 - - [19/Nov/2021:22:00:52 -0300] "GET /wp-includes/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [19/Nov/2021:22:00:52 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 26
127.0.0.1 - - [19/Nov/2021:22:00:52 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:00:56 -0300] "GET /wp-admin/options-general.php HTTP/1.0" 200 64640
127.0.0.1 - - [19/Nov/2021:22:00:57 -0300] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.8.2 HTTP/1.0" 200 381608
127.0.0.1 - - [19/Nov/2021:22:00:57 -0300] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.8.2 HTTP/1.0" 200 102612
127.0.0.1 - - [19/Nov/2021:22:00:58 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:01:06 -0300] "POST /wp-admin/options.php HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:01:10 -0300] "GET /wp-admin/options-general.php?settings-updated=true HTTP/1.0" 200 66954
127.0.0.1 - - [19/Nov/2021:22:01:12 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:01:42 -0300] "GET /wp-admin/index.php HTTP/1.0" 200 78749
127.0.0.1 - - [19/Nov/2021:22:01:44 -0300] "POST /wp-cron.php?doing_wp_cron=1637370103.9624419212341308593750 HTTP/1.0" 200 -
127.0.0.1 - - [19/Nov/2021:22:01:45 -0300] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=5.8.2 HTTP/1.0" 200 386721
127.0.0.1 - - [19/Nov/2021:22:01:47 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 476
127.0.0.1 - - [19/Nov/2021:22:01:47 -0300] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1407
127.0.0.1 - - [19/Nov/2021:22:01:47 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:02:47 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:04:01 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:04:39 -0300] "GET /wp-admin/themes.php HTTP/1.0" 200 58747
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /wp-includes/js/customize-base.min.js?ver=5.8.2 HTTP/1.0" 200 7856
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /wp-admin/js/theme.min.js?ver=5.8.2 HTTP/1.0" 200 26960
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /wp-content/themes/twentytwentyone/screenshot.png HTTP/1.0" 200 282897
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /wp-content/themes/twentynineteen/screenshot.png HTTP/1.0" 200 175535
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /wp-content/themes/twentytwenty/screenshot.png HTTP/1.0" 200 53066
127.0.0.1 - - [19/Nov/2021:22:04:41 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:05:42 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:07:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:08:35 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:10:36 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:11:37 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:11:40 -0300] "GET /wp-admin/themes.php HTTP/1.0" 200 60459
127.0.0.1 - - [19/Nov/2021:22:11:42 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:12:43 -0300] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [19/Nov/2021:22:13:07 -0300] "GET /wp-admin/themes.php HTTP/1.0" 200 60616
127.0.0.1 - - [19/Nov/2021:22:13:08 -0300] "GET /wp-content/themes/theme-lp-neon/screenshot.png HTTP/1.0" 200 435619
127.0.0.1 - - [19/Nov/2021:22:13:08 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:14:00 -0300] "GET /wp-admin/themes.php?action=activate&stylesheet=theme-lp-neon&_wpnonce=a1764692f5 HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:14:02 -0300] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 60327
127.0.0.1 - - [19/Nov/2021:22:14:04 -0300] "GET /wp-content/themes/theme-lp-neon/screenshot.png HTTP/1.0" 304 -
127.0.0.1 - - [19/Nov/2021:22:14:04 -0300] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [19/Nov/2021:22:14:08 -0300] "GET / HTTP/1.0" 200 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /css/main.min.css HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /img/logo.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /img/btn-mobile.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /img/icon-anuidade.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /img/icon-conta-digital.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:09 -0300] "GET /img/icon-dinheiro.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:10 -0300] "GET /img/card-neon-frnt.png HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:11 -0300] "GET /img/google-play.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:11 -0300] "GET /img/icon-taxas.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:12 -0300] "GET /img/icon-neon.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:13 -0300] "GET /img/icon-cartao-credito.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:13 -0300] "GET /img/circle-mockup.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:14 -0300] "GET /img/arrow-right.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:15 -0300] "GET /img/mockup.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:15 -0300] "GET /img/circle-cards-neon.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:16 -0300] "GET /img/apple-store.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:17 -0300] "GET /img/card-neon-back.png HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:17 -0300] "GET /img/circle-conta-digital.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:18 -0300] "GET /img/icon-cartao-internacional.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:18 -0300] "GET /img/icon-twiiter.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:19 -0300] "GET /img/card-front-pj.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:20 -0300] "GET /img/mockup-02.png HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:20 -0300] "GET /img/icon-poupanca.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:21 -0300] "GET /img/mockup-01.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:22 -0300] "GET /img/icon-taxa-zero.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:23 -0300] "GET /img/facebook.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:23 -0300] "GET /img/twitter-white.svg HTTP/1.0" 404 18451
127.0.0.1 - - [19/Nov/2021:22:14:24 -0300] "GET /img/youtube.svg HTTP/1.0" 404 18451
